,strat,gs,s_f_equ_long,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,avg_max_stuck,avg_hrs_stuck_avg,pa_distance_max_long,most_loss
3036,01198,-1.0,430079.8844572639,0.0,0.1434943395412115,2.0309960703792886,1.0,0.3695800665606405,3513.856060606061,0.22727465487750675,8.927336191635366,3584.37342551384
5482,3e028,-1.0,523856.6630777621,0.0,0.14523803462611545,1.9958301384456354,1.0,0.36547637900090435,3497.3818181818187,0.28865818112174646,8.854136304042378,3871.101280092639
5049,0574c,-1.0,201296.9507087838,0.0,0.14109772845512358,2.103764140843884,1.0,0.3575679287678677,3756.5181818181813,0.2974722063606633,9.186677253250709,4732.1164195799975
8593,2bed1,-1.0,277098.1091229643,0.0,0.14211489578225894,2.0184336834439414,1.0,0.3571749944280283,3388.6712121212126,0.3746698213289587,8.9170221562892,4969.069633040018
4527,08179,-1.0,193778.4435930376,0.0,0.13911277765384067,2.112439720671655,1.0,0.3549328023375658,3772.9893939393946,0.33092042909585967,9.20480960213054,3462.4296079399874
1514,1c4fc,-1.0,256066.34399715028,0.0,0.13193109210531462,2.294242264790752,1.0,0.348140921565123,3831.3136363636363,0.42367837268925806,9.825883630708041,4328.403325250008
1358,7c0e5,-1.0,177671.4257674091,0.0,0.14856075508026226,2.0199174036535426,1.0,0.3432256954154278,3698.8681818181813,0.24167812749103793,8.870538098176363,3493.142141420518
1026,cc689,-1.0,147496.81303231264,0.0,0.13697481337652787,2.143525521905032,1.0,0.3415666731601854,3784.869696969697,0.2693780413949682,9.287931810876657,3097.2056217555655
1271,4fa97,-1.0,124870.5091012525,0.0,0.12857299686105572,2.2579933266106638,1.0,0.33708275486772554,3854.2469696969697,0.4685687268735422,9.639551146568401,4534.733809669099
5128,24a9d,-1.0,153584.2413241963,0.0,0.12654265157560252,2.3245578630419415,1.0,0.33122865772495286,3908.2833333333333,0.3734386544706659,9.894624207781051,4941.6436246336425
6087,9f4c2,-1.0,145865.54421663642,0.0,0.131573830341081,2.308494328424715,1.0,0.3310232121252527,3897.3984848484847,0.5267890000955737,9.835747000184984,3504.134291580001
3460,d5a9f,-1.0,138497.64850484597,0.0,0.13174046171539164,2.259233799563724,1.0,0.32961845600079087,3848.024242424242,0.5778730162152678,9.695344058008855,4166.095208779994
7689,d636d,-1.0,113665.7557272951,0.0,0.12515912490069134,2.351038759611102,1.0,0.3265117589020493,4177.356060606061,0.5531628226519979,10.005336793798165,2302.0891644199996
7302,45ece,-1.0,200362.27423749282,0.0,0.1331042091529124,2.2607146039098858,1.0,0.3236283586284492,3725.2681818181823,0.4365143633834659,9.737736360186657,4420.602450270898
6662,28609,-1.0,84452.50116830695,0.0,0.11640617642555216,2.4933635473411844,1.0,0.314214917582561,5022.848484848484,1.936338994309986,9.77844332864111,6875.432294491239
9138,a96fc,-1.0,97436.13116338555,0.0,0.1240386386925135,2.3877452022593313,1.0,0.3125794813018516,3962.890909090909,0.7447199000495414,10.085420117823576,4204.480040831935
4251,27567,-1.0,94772.19052187359,0.0,0.11518688808406062,2.482540104739339,1.0,0.311508468509431,4989.543939393939,1.3811832293586164,9.56879271502337,6025.132672164327
7065,a79ce,-1.0,129259.48788246662,0.0,0.12846045119619334,2.3289376019485415,1.0,0.31061933738207465,3863.7863636363636,0.492649848042757,9.904093938963968,4772.552029440004
9128,e3ba9,-1.0,153619.56756198258,0.0,0.4767124903736008,1.0903118049919964,0.6756756756756755,0.3076709241702732,2742.675757575758,0.5440600990480127,5.666880531193153,2742.9977282166283
1108,d2f60,-1.0,60472.19845573511,-56317.61280000001,0.11385037225374658,2.3875009970393837,1.0,0.3061347191385783,5604.269696969696,2.11294665331352,9.223873831129907,-951.4338377769337
444,b8d04,-1.0,74863.75646448777,0.0,0.581612482983907,1.6036922004310936,0.5,0.3035959237025205,2762.951515151515,1.5681886275467305,7.3467779409601235,1026.5637972440038
4749,47c59,-1.0,65157.636190737234,0.0,0.11662884377314983,2.5177268995085553,1.0,0.29933223468222075,5024.601515151516,1.5745370969238648,10.119097700581293,7047.876037409993
8348,7ad20,-1.0,279876.9051639526,0.0,0.23797831753049917,0.8755195076379517,1.0,0.2929385191179579,2381.7348484848485,0.4595500471999862,4.531921241619845,3018.6335845000003
3899,ee3a5,-1.0,109029.3614108883,-390679.95964974933,0.8791115080750666,0.009376183423146531,0.5,0.28939111053144,246.6121212121212,1.6479591994561782,0.3259771657370472,284.56579836300335
